Subno	BevAdGrp	GameGrp	Channel	P3ampl	TargType
31071	water_ad	OG	Pz	6.60535	water_target
31071	water_ad	OG	P2	6.81810	water_target
31071	water_ad	OG	P4	7.37405	water_target
31071	water_ad	OG	PO5	6.64586	water_target
31071	water_ad	OG	PO3	7.53074	water_target
31071	water_ad	OG	POz	7.08961	water_target
31071	water_ad	OG	PO4	7.26479	water_target
31071	water_ad	OG	PO6	7.27426	water_target
31071	water_ad	OG	O1	6.89192	water_target
31071	water_ad	OG	Oz	6.71401	water_target
31071	water_ad	OG	O2	7.08279	water_target
31075	water_ad	OG	P3	9.766234	water_target
31075	water_ad	OG	P1	11.59278	water_target
31075	water_ad	OG	Pz	12.84363	water_target
31075	water_ad	OG	P2	13.48833	water_target
31075	water_ad	OG	P4	13.54454	water_target
31075	water_ad	OG	PO5	13.08919	water_target
31075	water_ad	OG	PO3	14.09194	water_target
31075	water_ad	OG	POz	14.59006	water_target
31075	water_ad	OG	PO4	15.95324	water_target
31075	water_ad	OG	PO6	17.12507	water_target
31075	water_ad	OG	O1	14.88870	water_target
31075	water_ad	OG	Oz	13.70341	water_target
31075	water_ad	OG	O2	17.71599	water_target
31080	water_ad	OG	P3	9.840584	water_target
31080	water_ad	OG	P1	9.26773	water_target
31080	water_ad	OG	Pz	6.14096	water_target
31080	water_ad	OG	P2	6.17438	water_target
31080	water_ad	OG	P4	5.31221	water_target
31080	water_ad	OG	PO5	16.06856	water_target
31080	water_ad	OG	PO3	13.29792	water_target
31080	water_ad	OG	POz	9.25609	water_target
31080	water_ad	OG	PO4	7.34362	water_target
31080	water_ad	OG	PO6	8.88491	water_target
31080	water_ad	OG	O1	16.41017	water_target
31080	water_ad	OG	Oz	9.01282	water_target
31080	water_ad	OG	O2	10.02532	water_target
31084	water_ad	OG	P3	8.334067	water_target
31084	water_ad	OG	P1	8.85790	water_target
31084	water_ad	OG	Pz	8.56085	water_target
31084	water_ad	OG	P2	7.84486	water_target
31084	water_ad	OG	P4	6.90876	water_target
31084	water_ad	OG	PO5	8.33029	water_target
31084	water_ad	OG	PO3	8.60750	water_target
31084	water_ad	OG	POz	8.65129	water_target
31084	water_ad	OG	PO4	8.12141	water_target
31084	water_ad	OG	PO6	8.11755	water_target
31084	water_ad	OG	O1	7.00372	water_target
31084	water_ad	OG	Oz	7.39540	water_target
31084	water_ad	OG	O2	7.43279	water_target
31086	water_ad	OG	P3	-2.686789	water_target
31086	water_ad	OG	P1	-2.05976	water_target
31086	water_ad	OG	Pz	-1.18982	water_target
31086	water_ad	OG	P2	-1.75314	water_target
31086	water_ad	OG	P4	-3.11737	water_target
31086	water_ad	OG	PO5	3.85297	water_target
31086	water_ad	OG	PO3	5.90503	water_target
31086	water_ad	OG	POz	6.09893	water_target
31086	water_ad	OG	PO4	5.92694	water_target
31086	water_ad	OG	PO6	4.47198	water_target
31086	water_ad	OG	O1	13.29544	water_target
31086	water_ad	OG	Oz	13.88072	water_target
31086	water_ad	OG	O2	11.76931	water_target
31089	water_ad	OG	P3	8.997767	water_target
31089	water_ad	OG	P1	9.41943	water_target
31089	water_ad	OG	Pz	9.61503	water_target
31089	water_ad	OG	P2	9.51076	water_target
31089	water_ad	OG	P4	9.33169	water_target
31089	water_ad	OG	PO5	10.44267	water_target
31089	water_ad	OG	PO3	10.39286	water_target
31089	water_ad	OG	POz	11.18053	water_target
31089	water_ad	OG	PO4	10.34621	water_target
31089	water_ad	OG	PO6	10.28139	water_target
31089	water_ad	OG	O1	11.14228	water_target
31089	water_ad	OG	Oz	10.14732	water_target
31089	water_ad	OG	O2	10.12562	water_target
31093	water_ad	OG	P3	4.516185	water_target
31093	water_ad	OG	P1	3.95793	water_target
31093	water_ad	OG	Pz	4.10426	water_target
31093	water_ad	OG	P2	6.01280	water_target
31093	water_ad	OG	P4	6.95371	water_target
31093	water_ad	OG	PO5	6.52771	water_target
31093	water_ad	OG	PO3	6.42336	water_target
31093	water_ad	OG	POz	6.37763	water_target
31093	water_ad	OG	PO4	7.83491	water_target
31093	water_ad	OG	PO6	8.43891	water_target
31093	water_ad	OG	O1	8.59410	water_target
31093	water_ad	OG	Oz	7.70422	water_target
31093	water_ad	OG	O2	8.82773	water_target
31099	water_ad	OG	P3	8.515799	water_target
31099	water_ad	OG	P1	10.69909	water_target
31099	water_ad	OG	Pz	12.58580	water_target
31099	water_ad	OG	P2	10.30524	water_target
31099	water_ad	OG	P4	8.17533	water_target
31099	water_ad	OG	PO5	7.75486	water_target
31099	water_ad	OG	PO3	9.09753	water_target
31099	water_ad	OG	POz	10.57015	water_target
31099	water_ad	OG	PO4	8.91415	water_target
31099	water_ad	OG	PO6	7.84345	water_target
31099	water_ad	OG	O1	5.32289	water_target
31099	water_ad	OG	Oz	5.22480	water_target
31099	water_ad	OG	O2	5.98791	water_target
31104	water_ad	OG	P3	6.41916	water_target
31104	water_ad	OG	P1	6.88283	water_target
31104	water_ad	OG	Pz	7.32762	water_target
31104	water_ad	OG	P2	8.73183	water_target
31104	water_ad	OG	P4	8.87811	water_target
31104	water_ad	OG	PO5	9.69036	water_target
31104	water_ad	OG	PO3	9.86653	water_target
31104	water_ad	OG	POz	10.15166	water_target
31104	water_ad	OG	PO4	10.75239	water_target
31104	water_ad	OG	PO6	11.72804	water_target
31104	water_ad	OG	O1	9.94029	water_target
31104	water_ad	OG	Oz	8.96739	water_target
31104	water_ad	OG	O2	10.22610	water_target
