Subno	BevAdGrp	GameGrp	Channel	P3ampl	TargType
31028	water_ad	IG	POz	13.69754	water_target
31028	water_ad	IG	PO4	13.67605	water_target
31028	water_ad	IG	PO6	14.70249	water_target
31028	water_ad	IG	O1	14.01671	water_target
31028	water_ad	IG	Oz	13.31747	water_target
31028	water_ad	IG	O2	12.23188	water_target
31030	water_ad	IG	P3	2.38277	water_target
31030	water_ad	IG	P1	1.14687	water_target
31030	water_ad	IG	Pz	1.17046	water_target
31030	water_ad	IG	P2	1.49525	water_target
31030	water_ad	IG	P4	1.57559	water_target
31030	water_ad	IG	PO5	4.79674	water_target
31030	water_ad	IG	PO3	4.79960	water_target
31030	water_ad	IG	POz	3.28075	water_target
31030	water_ad	IG	PO4	3.54443	water_target
31030	water_ad	IG	PO6	3.85791	water_target
31030	water_ad	IG	O1	7.92203	water_target
31030	water_ad	IG	Oz	6.21389	water_target
31030	water_ad	IG	O2	5.22521	water_target
31036	water_ad	IG	P3	11.20612	water_target
31036	water_ad	IG	P1	11.83012	water_target
31036	water_ad	IG	Pz	11.77769	water_target
31036	water_ad	IG	P2	11.01388	water_target
31036	water_ad	IG	P4	10.49278	water_target
31036	water_ad	IG	PO5	10.93431	water_target
31036	water_ad	IG	PO3	11.64863	water_target
31036	water_ad	IG	POz	11.25644	water_target
31036	water_ad	IG	PO4	10.67195	water_target
31036	water_ad	IG	PO6	9.84289	water_target
31036	water_ad	IG	O1	9.03633	water_target
31036	water_ad	IG	Oz	5.15059	water_target
31036	water_ad	IG	O2	6.78300	water_target
31038	water_ad	IG	P3	4.08053	water_target
31038	water_ad	IG	P1	4.71465	water_target
31038	water_ad	IG	Pz	4.76903	water_target
31038	water_ad	IG	P2	4.34336	water_target
31038	water_ad	IG	P4	4.86878	water_target
31038	water_ad	IG	PO5	6.04859	water_target
31038	water_ad	IG	PO3	6.51656	water_target
31038	water_ad	IG	POz	7.12854	water_target
31038	water_ad	IG	PO4	7.03364	water_target
31038	water_ad	IG	PO6	5.90116	water_target
31038	water_ad	IG	O1	6.55733	water_target
31038	water_ad	IG	Oz	7.23218	water_target
31038	water_ad	IG	O2	6.64228	water_target
31041	water_ad	IG	P3	5.73747	water_target
31041	water_ad	IG	P1	5.65736	water_target
31041	water_ad	IG	Pz	4.93192	water_target
31041	water_ad	IG	P2	5.99126	water_target
31041	water_ad	IG	P4	7.05353	water_target
31041	water_ad	IG	PO5	7.99574	water_target
31041	water_ad	IG	PO3	8.17519	water_target
31041	water_ad	IG	POz	7.52538	water_target
31041	water_ad	IG	PO4	8.16961	water_target
31041	water_ad	IG	PO6	9.65822	water_target
31041	water_ad	IG	O1	10.54620	water_target
31041	water_ad	IG	Oz	8.50613	water_target
31041	water_ad	IG	O2	9.38073	water_target
31047	water_ad	IG	P3	6.99193	water_target
31047	water_ad	IG	P1	9.42622	water_target
31047	water_ad	IG	Pz	10.99380	water_target
31047	water_ad	IG	P2	12.44480	water_target
31047	water_ad	IG	P4	12.59658	water_target
31047	water_ad	IG	PO5	7.08288	water_target
31047	water_ad	IG	PO3	8.13111	water_target
31047	water_ad	IG	POz	8.67580	water_target
31047	water_ad	IG	PO4	9.33922	water_target
31047	water_ad	IG	PO6	10.09013	water_target
31047	water_ad	IG	O1	6.43048	water_target
31047	water_ad	IG	Oz	5.64280	water_target
31047	water_ad	IG	O2	5.80912	water_target
31052	water_ad	IG	P3	11.67379	water_target
31052	water_ad	IG	P1	14.05360	water_target
31052	water_ad	IG	Pz	15.65510	water_target
31052	water_ad	IG	P2	13.36205	water_target
31052	water_ad	IG	P4	11.52177	water_target
31052	water_ad	IG	PO5	8.40268	water_target
31052	water_ad	IG	PO3	9.11409	water_target
31052	water_ad	IG	POz	11.61662	water_target
31052	water_ad	IG	PO4	10.29289	water_target
31052	water_ad	IG	PO6	8.90697	water_target
31052	water_ad	IG	O1	3.66708	water_target
31052	water_ad	IG	Oz	4.22769	water_target
31052	water_ad	IG	O2	4.37716	water_target
31053	water_ad	IG	P3	14.18326	water_target
31053	water_ad	IG	P1	18.99401	water_target
31053	water_ad	IG	Pz	20.62818	water_target
31053	water_ad	IG	P2	19.67758	water_target
31053	water_ad	IG	P4	17.91300	water_target
31053	water_ad	IG	PO5	17.65375	water_target
31053	water_ad	IG	PO3	20.97928	water_target
31053	water_ad	IG	POz	19.86383	water_target
31053	water_ad	IG	PO4	20.40700	water_target
31053	water_ad	IG	PO6	18.91568	water_target
31053	water_ad	IG	O1	11.56379	water_target
31053	water_ad	IG	Oz	10.56997	water_target
31053	water_ad	IG	O2	12.65482	water_target
31058	beer_ad	IG	P3	7.70185	water_target
31058	water_ad	IG	P1	7.71476	water_target
31058	water_ad	IG	Pz	8.24620	water_target
31058	water_ad	IG	P2	7.43718	water_target
31058	water_ad	IG	P4	6.51668	water_target
31058	water_ad	IG	PO5	9.97516	water_target
31058	water_ad	IG	PO3	10.18530	water_target
31058	water_ad	IG	POz	9.73812	water_target
31058	water_ad	IG	PO4	9.41914	water_target
31058	water_ad	IG	PO6	9.40491	water_target
31058	water_ad	IG	O1	10.16122	water_target
31058	water_ad	IG	Oz	8.69313	water_target
31058	water_ad	IG	O2	9.76886	water_target
31061	water_ad	IG	P3	0.527563	water_target
31061	water_ad	IG	P1	0.50038	water_target
31061	water_ad	IG	Pz	-0.44292	water_target
31061	water_ad	IG	P2	0.53299	water_target
31061	water_ad	IG	P4	1.41495	water_target
31061	water_ad	IG	PO5	2.63173	water_target
31061	water_ad	IG	PO3	2.47630	water_target
31061	water_ad	IG	POz	2.41663	water_target
31061	water_ad	IG	PO4	3.49909	water_target
31061	water_ad	IG	PO6	5.24930	water_target
31061	water_ad	IG	O1	5.88039	water_target
31061	water_ad	IG	Oz	4.52715	water_target
31061	water_ad	IG	O2	7.81425	water_target
31068	water_ad	IG	P3	1.01125	water_target
31068	water_ad	IG	P1	0.53210	water_target
31068	water_ad	IG	Pz	0.61109	water_target
31068	water_ad	IG	P2	1.37512	water_target
31068	water_ad	IG	P4	1.55268	water_target
31068	water_ad	IG	PO5	3.81637	water_target
31068	water_ad	IG	PO3	4.51212	water_target
31068	water_ad	IG	POz	4.94029	water_target
31068	water_ad	IG	PO4	5.64486	water_target
31068	water_ad	IG	PO6	6.36279	water_target
31068	water_ad	IG	O1	5.44685	water_target
31068	water_ad	IG	Oz	2.48904	water_target
31068	water_ad	IG	O2	6.45093	water_target
31070	water_ad	IG	P3	11.193627	water_target
31070	water_ad	IG	P1	10.63074	water_target
31070	water_ad	IG	Pz	9.81102	water_target
31070	water_ad	IG	P2	8.57283	water_target
31070	water_ad	IG	P4	8.16085	water_target
31070	water_ad	IG	PO5	11.84545	water_target
31070	water_ad	IG	PO3	12.15113	water_target
31070	water_ad	IG	POz	12.07698	water_target
31070	water_ad	IG	PO4	10.90750	water_target
31070	water_ad	IG	PO6	9.87406	water_target
31070	water_ad	IG	O1	13.00105	water_target
31070	water_ad	IG	Oz	13.23024	water_target
31070	water_ad	IG	O2	11.06240	water_target
31074	water_ad	IG	P3	4.82183	water_target
31074	water_ad	IG	P1	4.47691	water_target
31074	water_ad	IG	Pz	4.16552	water_target
31074	water_ad	IG	P2	4.39149	water_target
31074	water_ad	IG	P4	3.58688	water_target
31074	water_ad	IG	PO5	6.94671	water_target
31074	water_ad	IG	PO3	6.88792	water_target
31074	water_ad	IG	POz	6.46768	water_target
31074	water_ad	IG	PO4	6.06748	water_target
31074	water_ad	IG	PO6	6.00590	water_target
31074	water_ad	IG	O1	8.16074	water_target
31074	water_ad	IG	Oz	6.72877	water_target
31074	water_ad	IG	O2	6.29353	water_target
31078	water_ad	IG	P3	6.656695	water_target
31078	water_ad	IG	P1	6.36865	water_target
31078	water_ad	IG	Pz	5.08036	water_target
31078	water_ad	IG	P2	6.06967	water_target
31078	water_ad	IG	P4	5.19335	water_target
31078	water_ad	IG	PO5	10.75036	water_target
31078	water_ad	IG	PO3	9.77332	water_target
31078	water_ad	IG	POz	8.99760	water_target
31078	water_ad	IG	PO4	9.92322	water_target
31078	water_ad	IG	PO6	9.80304	water_target
31078	water_ad	IG	O1	12.06731	water_target
31078	water_ad	IG	Oz	10.71692	water_target
31078	water_ad	IG	O2	12.96721	water_target
31083	water_ad	IG	P3	6.255448	water_target
31083	water_ad	IG	P1	8.18113	water_target
31083	water_ad	IG	Pz	8.19224	water_target
31083	water_ad	IG	P2	8.16275	water_target
31083	water_ad	IG	P4	7.76414	water_target
31083	water_ad	IG	PO5	8.08164	water_target
31083	water_ad	IG	PO3	8.53112	water_target
31083	water_ad	IG	POz	7.86116	water_target
31083	water_ad	IG	PO4	9.02080	water_target
31083	water_ad	IG	PO6	8.27806	water_target
31083	water_ad	IG	O1	8.13952	water_target
31083	water_ad	IG	Oz	6.52647	water_target
31083	water_ad	IG	O2	7.09684	water_target
31088	water_ad	IG	P3	2.621518	water_target
31088	water_ad	IG	P1	4.38181	water_target
31088	water_ad	IG	Pz	0.69177	water_target
31088	water_ad	IG	P2	0.91221	water_target
31088	water_ad	IG	P4	3.01004	water_target
31088	water_ad	IG	PO5	11.09403	water_target
31088	water_ad	IG	PO3	6.94770	water_target
31088	water_ad	IG	POz	6.22907	water_target
31088	water_ad	IG	PO4	6.03232	water_target
31088	water_ad	IG	PO6	8.34348	water_target
31088	water_ad	IG	O1	13.90878	water_target
31088	water_ad	IG	Oz	8.38311	water_target
31088	water_ad	IG	O2	10.59103	water_target
31090	water_ad	IG	P3	7.454638	water_target
31090	water_ad	IG	P1	7.01966	water_target
31090	water_ad	IG	Pz	6.08204	water_target
31090	water_ad	IG	P2	4.74638	water_target
31090	water_ad	IG	P4	4.76370	water_target
31090	water_ad	IG	PO5	8.16094	water_target
31090	water_ad	IG	PO3	6.50071	water_target
31090	water_ad	IG	POz	5.64817	water_target
31090	water_ad	IG	PO4	6.13598	water_target
31090	water_ad	IG	PO6	7.88275	water_target
31090	water_ad	IG	O1	7.52924	water_target
31090	water_ad	IG	Oz	5.73200	water_target
31090	water_ad	IG	O2	7.57679	water_target
31096	water_ad	IG	P3	10.717752	water_target
31096	water_ad	IG	P1	10.89367	water_target
31096	water_ad	IG	Pz	10.52829	water_target
31096	water_ad	IG	P2	9.94884	water_target
31096	water_ad	IG	P4	9.70506	water_target
31096	water_ad	IG	PO5	12.40655	water_target
31096	water_ad	IG	PO3	12.47613	water_target
31096	water_ad	IG	POz	11.75114	water_target
31096	water_ad	IG	PO4	11.86287	water_target
31096	water_ad	IG	PO6	11.34058	water_target
31096	water_ad	IG	O1	12.28915	water_target
31096	water_ad	IG	Oz	10.36319	water_target
31096	water_ad	IG	O2	10.52586	water_target
31098	water_ad	IG	P3	2.611861	water_target
31098	water_ad	IG	P1	3.14257	water_target
31098	water_ad	IG	Pz	3.12339	water_target
31098	water_ad	IG	P2	4.75328	water_target
31098	water_ad	IG	P4	6.07318	water_target
31098	water_ad	IG	PO5	3.40854	water_target
31098	water_ad	IG	PO3	4.27871	water_target
31098	water_ad	IG	POz	5.43829	water_target
31098	water_ad	IG	PO4	6.65125	water_target
31098	water_ad	IG	PO6	7.70774	water_target
31098	water_ad	IG	O1	5.14225	water_target
31098	water_ad	IG	Oz	6.85337	water_target
31098	water_ad	IG	O2	8.64253	water_target
31101	water_ad	IG	P3	3.810792	water_target
31101	water_ad	IG	P1	4.95355	water_target
31101	water_ad	IG	Pz	5.93036	water_target
31101	water_ad	IG	P2	5.40093	water_target
31101	water_ad	IG	P4	4.87536	water_target
31101	water_ad	IG	PO5	4.76504	water_target
31101	water_ad	IG	PO3	5.32537	water_target
31101	water_ad	IG	POz	5.51028	water_target
31101	water_ad	IG	PO4	5.53276	water_target
31101	water_ad	IG	PO6	5.33189	water_target
31101	water_ad	IG	O1	6.05561	water_target
31101	water_ad	IG	Oz	4.82523	water_target
31101	water_ad	IG	O2	4.42211	water_target
