Subject,Site,Gender,AlcQF_Baseline,AlcQF_Baseline_log,UIQ,UIQ_centered,TrialNum,TargetStimulus,Target_Beverage,Target_Context,Response_Label,Response
11050,CU,Fema,7,1.945910149,3.44,-0.72482456,695,ASbeer8.jpg,Beer,Outgroup,Unpleasant,0
11050,CU,Fema,7,1.945910149,3.44,-0.72482456,699,CUbeer7.jpg,Beer,Ingroup,Unpleasant,0
11050,CU,Fema,7,1.945910149,3.44,-0.72482456,704,CUwater2.jpg,Water,Ingroup,Pleasant,1
11050,CU,Fema,7,1.945910149,3.44,-0.72482456,709,ASwater7.jpg,Water,Outgroup,Unpleasant,0
11050,CU,Fema,7,1.945910149,3.44,-0.72482456,714,ASbeer6.jpg,Beer,Outgroup,Unpleasant,0
11050,CU,Fema,7,1.945910149,3.44,-0.72482456,720,CUbeer4.jpg,Beer,Ingroup,Unpleasant,0
11050,CU,Fema,7,1.945910149,3.44,-0.72482456,725,CUbeer3.jpg,Beer,Ingroup,Unpleasant,0
11050,CU,Fema,7,1.945910149,3.44,-0.72482456,729,ASbeer5.jpg,Beer,Outgroup,Unpleasant,0
11050,CU,Fema,7,1.945910149,3.44,-0.72482456,734,ASbeer7.jpg,Beer,Outgroup,Unpleasant,0
11050,CU,Fema,7,1.945910149,3.44,-0.72482456,745,CUbeer5.jpg,Beer,Ingroup,Unpleasant,0
11050,CU,Fema,7,1.945910149,3.44,-0.72482456,750,CUbeer2.jpg,Beer,Ingroup,Unpleasant,0
11050,CU,Fema,7,1.945910149,3.44,-0.72482456,754,ASwater4.jpg,Water,Outgroup,Unpleasant,0
11050,CU,Fema,7,1.945910149,3.44,-0.72482456,760,CUwater1.jpg,Water,Ingroup,Pleasant,1
11050,CU,Fema,7,1.945910149,3.44,-0.72482456,764,ASwater5.jpg,Water,Outgroup,Unpleasant,0
11050,CU,Fema,7,1.945910149,3.44,-0.72482456,770,ASbeer3.jpg,Beer,Outgroup,Unpleasant,0
11050,CU,Fema,7,1.945910149,3.44,-0.72482456,775,CUwater5.jpg,Water,Ingroup,Pleasant,1
11050,CU,Fema,7,1.945910149,3.44,-0.72482456,784,ASbeer2.jpg,Beer,Outgroup,Unpleasant,0
11050,CU,Fema,7,1.945910149,3.44,-0.72482456,790,ASwater2.jpg,Water,Outgroup,Unpleasant,0
11051,CU,Male,3.5,1.252762969,4,-0.16482456,10,ASbeer4.jpg,Beer,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,15,CUbeer5.jpg,Beer,Ingroup,Unpleasant,0
11051,CU,Male,3.5,1.252762969,4,-0.16482456,19,ASwater1.jpg,Water,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,29,ASbeer8.jpg,Beer,Outgroup,Unpleasant,0
11051,CU,Male,3.5,1.252762969,4,-0.16482456,34,CUbeer4.jpg,Beer,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,39,ASbeer7.jpg,Beer,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,45,ASbeer2.jpg,Beer,Outgroup,Unpleasant,0
11051,CU,Male,3.5,1.252762969,4,-0.16482456,50,ASwater4.jpg,Water,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,65,CUbeer2.jpg,Beer,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,70,CUbeer7.jpg,Beer,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,75,CUwater7.jpg,Water,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,79,CUwater8.jpg,Water,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,84,ASwater5.jpg,Water,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,95,ASbeer6.jpg,Beer,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,99,ASbeer1.jpg,Beer,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,105,CUbeer3.jpg,Beer,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,109,CUbeer1.jpg,Beer,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,114,CUbeer8.jpg,Beer,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,120,CUwater4.jpg,Water,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,124,CUwater5.jpg,Water,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,130,ASwater7.jpg,Water,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,135,ASbeer5.jpg,Beer,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,140,CUwater2.jpg,Water,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,145,ASwater8.jpg,Water,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,150,CUwater3.jpg,Water,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,155,ASwater6.jpg,Water,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,159,CUwater6.jpg,Water,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,164,ASwater2.jpg,Water,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,174,ASwater3.jpg,Water,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,179,CUwater1.jpg,Water,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,189,CUbeer6.jpg,Beer,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,194,ASbeer3.jpg,Beer,Outgroup,Unpleasant,0
11051,CU,Male,3.5,1.252762969,4,-0.16482456,204,CUwater8.jpg,Water,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,209,ASbeer5.jpg,Beer,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,219,ASbeer2.jpg,Beer,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,225,CUbeer5.jpg,Beer,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,229,ASwater6.jpg,Water,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,235,ASwater2.jpg,Water,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,244,ASwater3.jpg,Water,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,249,ASbeer1.jpg,Beer,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,254,CUbeer7.jpg,Beer,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,259,CUwater7.jpg,Water,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,270,CUwater5.jpg,Water,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,274,ASwater1.jpg,Water,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,279,ASbeer3.jpg,Beer,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,285,CUwater2.jpg,Water,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,289,CUwater1.jpg,Water,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,300,ASwater8.jpg,Water,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,305,ASbeer6.jpg,Beer,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,309,ASwater5.jpg,Water,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,315,ASwater7.jpg,Water,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,320,ASbeer4.jpg,Beer,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,325,CUbeer2.jpg,Beer,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,329,CUwater3.jpg,Water,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,334,CUbeer8.jpg,Beer,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,340,ASbeer7.jpg,Beer,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,345,CUwater4.jpg,Water,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,349,CUbeer4.jpg,Beer,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,355,ASbeer8.jpg,Beer,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,370,ASwater4.jpg,Water,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,375,CUbeer6.jpg,Beer,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,385,CUwater6.jpg,Water,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,390,CUbeer1.jpg,Beer,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,399,CUbeer3.jpg,Beer,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,404,CUbeer6.jpg,Beer,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,410,CUwater7.jpg,Water,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,420,CUbeer1.jpg,Beer,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,424,ASwater7.jpg,Water,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,430,ASbeer7.jpg,Beer,Outgroup,Unpleasant,0
11051,CU,Male,3.5,1.252762969,4,-0.16482456,434,ASbeer1.jpg,Beer,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,440,CUwater2.jpg,Water,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,454,ASwater4.jpg,Water,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,460,ASwater3.jpg,Water,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,464,ASbeer8.jpg,Beer,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,469,CUwater1.jpg,Water,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,474,CUbeer7.jpg,Beer,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,480,ASwater8.jpg,Water,Outgroup,Unpleasant,0
11051,CU,Male,3.5,1.252762969,4,-0.16482456,485,CUwater8.jpg,Water,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,490,ASwater1.jpg,Water,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,495,ASbeer3.jpg,Beer,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,499,ASbeer4.jpg,Beer,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,504,CUwater3.jpg,Water,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,510,CUbeer2.jpg,Beer,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,515,ASbeer2.jpg,Beer,Outgroup,Unpleasant,0
11051,CU,Male,3.5,1.252762969,4,-0.16482456,519,ASwater6.jpg,Water,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,524,CUwater5.jpg,Water,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,545,ASbeer6.jpg,Beer,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,549,CUbeer4.jpg,Beer,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,565,CUbeer5.jpg,Beer,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,569,CUwater6.jpg,Water,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,574,ASwater5.jpg,Water,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,579,ASbeer5.jpg,Beer,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,585,CUwater4.jpg,Water,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,590,ASwater2.jpg,Water,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,594,CUbeer8.jpg,Beer,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,600,CUbeer3.jpg,Beer,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,604,ASwater2.jpg,Water,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,620,ASbeer8.jpg,Beer,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,624,CUbeer6.jpg,Beer,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,630,CUbeer5.jpg,Beer,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,640,ASbeer1.jpg,Beer,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,645,CUwater5.jpg,Water,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,650,ASwater4.jpg,Water,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,654,ASwater5.jpg,Water,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,660,CUwater3.jpg,Water,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,664,ASwater7.jpg,Water,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,670,ASwater3.jpg,Water,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,680,CUbeer3.jpg,Beer,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,685,ASbeer4.jpg,Beer,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,690,ASwater6.jpg,Water,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,694,ASbeer5.jpg,Beer,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,700,CUwater2.jpg,Water,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,704,CUwater8.jpg,Water,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,714,CUwater6.jpg,Water,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,720,CUbeer2.jpg,Beer,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,729,CUbeer8.jpg,Beer,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,734,ASbeer2.jpg,Beer,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,739,ASwater1.jpg,Water,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,744,CUwater7.jpg,Water,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,749,CUwater1.jpg,Water,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,755,CUbeer1.jpg,Beer,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,759,ASbeer3.jpg,Beer,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,764,CUbeer4.jpg,Beer,Ingroup,Unpleasant,0
11051,CU,Male,3.5,1.252762969,4,-0.16482456,770,CUwater4.jpg,Water,Ingroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,775,ASbeer7.jpg,Beer,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,780,ASwater8.jpg,Water,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,794,ASbeer6.jpg,Beer,Outgroup,Pleasant,1
11051,CU,Male,3.5,1.252762969,4,-0.16482456,799,CUbeer7.jpg,Beer,Ingroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,5,CUwater3.jpg,Water,Ingroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,10,CUbeer7.jpg,Beer,Ingroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,14,CUbeer1.jpg,Beer,Ingroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,20,ASbeer8.jpg,Beer,Outgroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,25,CUbeer5.jpg,Beer,Ingroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,39,CUbeer2.jpg,Beer,Ingroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,45,CUwater8.jpg,Water,Ingroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,50,ASbeer6.jpg,Beer,Outgroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,59,ASwater5.jpg,Water,Outgroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,64,ASbeer3.jpg,Beer,Outgroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,70,ASwater8.jpg,Water,Outgroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,75,CUbeer6.jpg,Beer,Ingroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,84,CUbeer3.jpg,Beer,Ingroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,89,CUwater1.jpg,Water,Ingroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,94,ASwater6.jpg,Water,Outgroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,100,ASwater7.jpg,Water,Outgroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,105,ASbeer2.jpg,Beer,Outgroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,110,CUbeer4.jpg,Beer,Ingroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,114,CUwater4.jpg,Water,Ingroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,119,ASbeer1.jpg,Beer,Outgroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,130,ASbeer7.jpg,Beer,Outgroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,134,ASwater1.jpg,Water,Outgroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,139,ASbeer4.jpg,Beer,Outgroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,144,ASwater3.jpg,Water,Outgroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,149,CUbeer8.jpg,Beer,Ingroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,155,ASwater4.jpg,Water,Outgroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,159,ASbeer5.jpg,Beer,Outgroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,164,CUwater2.jpg,Water,Ingroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,170,CUwater7.jpg,Water,Ingroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,180,ASwater2.jpg,Water,Outgroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,185,CUwater6.jpg,Water,Ingroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,199,CUwater5.jpg,Water,Ingroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,204,CUwater6.jpg,Water,Ingroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,215,CUwater1.jpg,Water,Ingroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,219,CUbeer6.jpg,Beer,Ingroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,225,ASwater6.jpg,Water,Outgroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,240,ASbeer5.jpg,Beer,Outgroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,244,ASwater2.jpg,Water,Outgroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,250,CUbeer4.jpg,Beer,Ingroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,255,CUbeer3.jpg,Beer,Ingroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,260,ASwater1.jpg,Water,Outgroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,264,ASbeer3.jpg,Beer,Outgroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,270,CUwater4.jpg,Water,Ingroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,274,CUwater3.jpg,Water,Ingroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,279,ASwater7.jpg,Water,Outgroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,284,ASwater5.jpg,Water,Outgroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,294,ASbeer6.jpg,Beer,Outgroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,300,ASbeer1.jpg,Beer,Outgroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,305,CUwater2.jpg,Water,Ingroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,310,CUwater7.jpg,Water,Ingroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,315,ASbeer2.jpg,Beer,Outgroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,319,ASbeer4.jpg,Beer,Outgroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,325,CUbeer1.jpg,Beer,Ingroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,330,ASwater8.jpg,Water,Outgroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,334,CUbeer2.jpg,Beer,Ingroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,344,CUbeer8.jpg,Beer,Ingroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,349,CUwater5.jpg,Water,Ingroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,355,ASwater4.jpg,Water,Outgroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,360,CUbeer5.jpg,Beer,Ingroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,379,CUbeer7.jpg,Beer,Ingroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,384,CUwater8.jpg,Water,Ingroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,390,ASbeer7.jpg,Beer,Outgroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,394,ASbeer8.jpg,Beer,Outgroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,399,ASwater3.jpg,Water,Outgroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,409,ASwater5.jpg,Water,Outgroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,415,ASwater7.jpg,Water,Outgroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,420,ASbeer6.jpg,Beer,Outgroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,424,ASbeer8.jpg,Beer,Outgroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,429,ASwater2.jpg,Water,Outgroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,440,CUwater3.jpg,Water,Ingroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,444,CUwater4.jpg,Water,Ingroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,450,ASwater6.jpg,Water,Outgroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,465,CUbeer2.jpg,Beer,Ingroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,469,CUbeer5.jpg,Beer,Ingroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,479,CUbeer3.jpg,Beer,Ingroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,485,ASwater1.jpg,Water,Outgroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,490,ASwater8.jpg,Water,Outgroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,495,CUbeer1.jpg,Beer,Ingroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,504,CUwater6.jpg,Water,Ingroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,510,CUwater8.jpg,Water,Ingroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,514,ASbeer2.jpg,Beer,Outgroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,519,ASbeer5.jpg,Beer,Outgroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,525,ASbeer3.jpg,Beer,Outgroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,529,CUwater7.jpg,Water,Ingroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,534,ASwater4.jpg,Water,Outgroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,544,CUbeer6.jpg,Beer,Ingroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,550,ASbeer7.jpg,Beer,Outgroup,Unpleasant,0
11053,CU,Male,3.5,1.252762969,3.44,-0.72482456,560,CUbeer4.jpg,Beer,Ingroup,Unpleasant,0
